PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
Carmelo Anthony,NYK,29,67,47,20,37,28.7,10,22.2,44.9,2.3,6.2,37.9,6.3,7.6,83,2,4.9,6.9,2.6,2.6,0.8,0.5,3.1,41.9,10,0,4.6
Kevin Durant,OKC,24,81,60,21,38.5,28.1,9,17.7,51,1.7,4.1,41.6,8.4,9.3,90.5,0.6,7.3,7.9,4.6,3.5,1.4,1.3,1.8,49.3,19,3,8.9
Kobe Bryant,LAL,34,78,42,36,38.6,27.3,9.5,20.4,46.3,1.7,5.2,32.4,6.7,8,83.9,0.8,4.7,5.6,6,3.7,1.4,0.3,2.2,44.4,16,2,1.8
LeBron James,MIA,28,76,61,15,37.9,26.8,10.1,17.8,56.5,1.4,3.3,40.6,5.3,7,75.3,1.3,6.8,8,7.3,3,1.7,0.9,1.4,52.1,36,4,9.5
James Harden,HOU,23,78,43,35,38.3,25.9,7.5,17.1,43.8,2.3,6.2,36.8,8.6,10.2,85.1,0.8,4.1,4.9,5.8,3.8,1.8,0.5,2.3,43.7,9,1,2.5
Russell Westbrook,OKC,24,82,60,22,34.9,23.2,8.2,18.7,43.8,1.2,3.7,32.3,5.6,7,80,1.4,3.9,5.2,7.4,3.3,1.8,0.3,2.3,43.4,23,1,7.7
Stephen Curry,GSW,25,78,45,33,38.2,22.9,8,17.8,45.1,3.5,7.7,45.3,3.4,3.7,90,0.8,3.3,4,6.9,3.1,1.6,0.2,2.5,40.3,15,0,1.7
Kyrie Irving,CLE,21,59,19,40,34.7,22.5,8.2,18.1,45.2,1.8,4.7,39.1,4.2,4.9,85.5,0.6,3.1,3.7,5.9,3.2,1.5,0.4,2.5,38.1,4,0,-3
Dwyane Wade,MIA,31,69,55,14,34.6,21.2,8.2,15.8,52.1,0.2,1,25.8,4.5,6.2,72.5,1.2,3.7,5,5.1,2.8,1.9,0.8,2,40,4,0,8.3
LaMarcus Aldridge,POR,27,74,32,42,37.7,21.1,8.6,17.8,48.4,0,0.2,14.3,3.8,4.7,81,2.4,6.7,9.1,2.6,1.9,0.8,1.2,2.5,40.1,38,0,-0.3
Tony Parker,SAS,31,66,47,19,32.9,20.3,7.9,15.1,52.2,0.4,1,35.3,4.2,5,84.5,0.3,2.7,3,7.6,2.6,0.8,0.1,1.4,35.4,17,1,6.8
Brook Lopez,BKN,25,74,46,28,30.5,19.4,7.7,14.8,52.1,0,0,0,4,5.3,75.8,2.8,4.1,6.9,0.9,1.8,0.4,2.1,2.1,35,12,0,3.9
Monta Ellis,MIL,27,82,38,44,37.5,19.2,7.3,17.5,41.6,1.1,4,28.7,3.5,4.6,77.3,0.5,3.3,3.9,6,3.1,2.1,0.4,2,37.3,9,0,-0.5
Damian Lillard,POR,22,82,33,49,38.6,19,6.7,15.7,42.9,2.3,6.1,36.8,3.3,3.9,84.4,0.5,2.6,3.1,6.5,3,0.9,0.2,2.1,33,7,0,-0.8
Deron Williams,BKN,29,78,46,32,36.4,18.9,6.3,14.4,44,2.2,5.7,37.8,4.1,4.7,85.9,0.4,2.6,3,7.7,2.8,1,0.4,2.5,35.4,21,0,2.2
Paul Pierce,BOS,35,77,41,36,33.4,18.6,6.2,14.2,43.6,1.9,5,38,4.3,5.5,78.7,0.6,5.7,6.3,4.8,2.8,1.1,0.4,2.7,35,12,3,1.6
John Wall,WAS,22,49,24,25,32.7,18.5,6.6,15,44.1,0.2,0.9,26.7,5,6.2,80.4,0.7,3.3,4,7.6,3.2,1.3,0.8,2.4,37.7,14,0,0.9
David Lee,GSW,30,79,46,33,36.8,18.5,7.6,14.7,51.9,0,0.1,0,3.2,4.1,79.7,2.8,8.5,11.2,3.5,2.6,0.8,0.3,3.1,38,56,1,2.2
Kevin Love,MIN,24,18,9,9,34.3,18.3,5.8,16.6,35.2,1.1,5.1,21.7,5.6,7.9,70.4,3.6,10.4,14,2.3,2.2,0.7,0.5,1.9,40.1,14,0,0.1
Rudy Gay,TOR,26,75,46,29,35.8,18.2,6.9,16.7,41.6,1.1,3.5,32.3,3.2,3.9,81.4,1.3,4.8,6.1,2.7,2.6,1.5,0.7,2.4,33.6,6,0,2.9
DeMar DeRozan,TOR,23,82,34,48,36.7,18.1,6.7,15,44.5,0.4,1.5,28.3,4.3,5.2,83.1,0.6,3.3,3.9,2.5,1.8,0.9,0.3,2.1,28.3,0,0,-1.4
JR Smith,NYK,27,80,53,27,33.5,18.1,6.6,15.6,42.2,1.9,5.5,35.6,3,3.9,76.2,0.8,4.5,5.3,2.7,1.7,1.3,0.3,2.8,31.5,8,0,3.7
Blake Griffin,LAC,24,80,55,25,32.5,18,7.2,13.4,53.8,0.1,0.4,17.9,3.5,5.3,66,2.3,6,8.3,3.7,2.3,1.2,0.6,2.9,36.7,28,1,4.8
Al Jefferson,UTA,28,78,41,37,33.1,17.8,7.8,15.8,49.4,0,0.2,11.8,2.1,2.8,77,2,7.2,9.2,2.1,1.3,1,1.1,2.2,37.2,37,0,-2
Tim Duncan,SAS,37,69,50,19,30.1,17.8,7.1,14.1,50.2,0,0.1,28.6,3.6,4.3,81.7,1.8,8.1,9.9,2.7,2.1,0.7,2.7,1.7,41.7,36,0,6.7
Kemba Walker,CHA,23,82,21,61,34.9,17.7,6.4,15.2,42.3,1.3,4,32.2,3.6,4.5,79.8,0.7,2.7,3.5,5.7,2.4,2,0.4,1.9,35.1,5,0,-5.7
Jrue Holiday,PHI,23,78,34,44,37.5,17.7,7.1,16.5,43.1,1.2,3.2,36.8,2.3,3.1,75.2,1.1,3.1,4.2,8,3.7,1.6,0.4,2.2,37,20,1,-1.6
Brandon Jennings,MIL,23,80,38,42,36.2,17.5,6.2,15.6,39.9,2.2,5.8,37.5,2.9,3.5,81.9,0.7,2.3,3.1,6.5,2.5,1.6,0.1,1.9,33.4,13,0,-3.6
Josh Smith,ATL,27,76,40,36,35.3,17.5,7.2,15.6,46.5,0.8,2.6,30.3,2.2,4.2,51.7,1.8,6.7,8.4,4.2,3,1.2,1.8,2.3,40,29,0,1.1
Paul George,IND,23,79,48,31,37.6,17.4,6.2,14.9,41.9,2.2,5.9,36.2,2.8,3.5,80.7,1.1,6.5,7.6,4.1,2.9,1.8,0.6,2.9,37.2,23,1,4.6
Al Horford,ATL,27,74,42,32,37.2,17.4,7.8,14.3,54.3,0,0.1,50,1.8,2.8,64.4,2.6,7.6,10.2,3.2,2,1.1,1.1,2.2,38.9,43,0,2.2
Dirk Nowitzki,DAL,35,53,28,25,31.3,17.3,6.5,13.7,47.1,1.2,3,41.4,3.1,3.6,86,0.7,6.2,6.8,2.5,1.3,0.7,0.7,1.8,32.2,6,0,1.1
David West,IND,32,73,43,30,33.4,17.1,6.9,13.8,49.8,0.1,0.3,21.1,3.3,4.3,76.8,2,5.7,7.7,2.9,2.2,1,0.9,2,34.5,16,1,5
DeMarcus Cousins,SAC,22,75,26,49,30.5,17.1,6.4,13.8,46.5,0.1,0.3,18.2,4.2,5.6,73.8,3,7,9.9,2.7,3,1.4,0.7,3.6,36.5,35,1,-4
Dwight Howard,LAL,27,76,42,34,35.8,17.1,6.2,10.7,57.8,0,0.1,16.7,4.7,9.5,49.2,3.3,9.1,12.4,1.4,3,1.1,2.4,3.8,41.8,48,0,1.8
Eric Gordon,NOH,24,42,16,26,30.1,17,5.6,13.9,40.2,1.3,4.1,32.4,4.5,5.3,84.2,0.2,1.6,1.8,3.3,2.8,1.1,0.2,1.8,25.1,0,0,-0.9
Chris Paul,LAC,28,70,50,20,33.4,16.9,5.9,12.2,48.1,1.1,3.3,32.8,4.1,4.6,88.5,0.8,3,3.7,9.7,2.3,2.4,0.1,2,41.4,31,0,6.2
Ty Lawson,DEN,25,73,49,24,34.4,16.7,6.1,13.3,46.1,1.2,3.2,36.6,3.2,4.3,75.6,0.5,2.2,2.7,6.9,2.5,1.5,0.1,1.8,32.4,9,0,3.9
Chris Bosh,MIA,29,74,58,16,33.2,16.6,6.6,12.3,53.5,0.3,1,28.4,3.3,4.1,79.8,1.8,5,6.8,1.7,1.7,0.9,1.4,2.3,32.3,15,0,6.4
Klay Thompson,GSW,23,82,47,35,35.8,16.6,6.2,14.7,42.2,2.6,6.4,40.1,1.6,1.9,84.1,0.4,3.3,3.7,2.2,1.9,1,0.5,2.9,27.3,0,0,1.3
Arron Afflalo,ORL,27,64,18,46,36,16.5,6.2,14.1,43.9,1.1,3.8,30,3,3.5,85.7,0.5,3.3,3.7,3.2,2.2,0.6,0.2,2.1,26.1,0,0,-5
Jamal Crawford,LAC,33,76,51,25,29.3,16.5,5.9,13.4,43.8,2,5.2,37.6,2.8,3.3,87.1,0.3,1.4,1.7,2.5,1.9,1,0.2,0.9,24.1,0,0,4.8
Luol Deng,CHI,28,75,42,33,38.7,16.5,6.2,14.6,42.6,1,3.1,32.2,3.1,3.8,81.6,2.2,4.2,6.3,3,1.9,1.1,0.4,1.4,31.1,9,0,0
Nikola Pekovic,MIN,27,62,26,36,31.6,16.3,6.2,12,52,0,0,0,3.9,5.2,74.4,3.7,5.1,8.8,0.9,1.6,0.7,0.8,2.3,31,26,0,-0.3
Joe Johnson,BKN,32,72,43,29,36.7,16.3,6.2,14.6,42.3,2.1,5.5,37.5,1.8,2.2,82,0.7,2.3,3,3.5,1.7,0.7,0.2,1.4,26.1,0,0,4
Carlos Boozer,CHI,31,79,43,36,32.2,16.2,6.9,14.4,47.7,0,0,0,2.4,3.3,73.1,2.2,7.5,9.8,2.3,2.2,0.8,0.4,3,32.7,44,0,-0.9
Danilo Gallinari,DEN,24,71,50,21,32.5,16.2,5.1,12.3,41.8,1.9,5.1,37.3,4,4.9,82.2,0.9,4.3,5.2,2.5,1.6,0.9,0.5,1.8,28.8,2,0,4.7
Ryan Anderson,NOH,25,81,27,54,30.9,16.2,5.8,13.8,42.3,2.6,6.9,38.2,1.9,2.2,84.4,2.4,4,6.4,1.2,1.2,0.5,0.4,2.2,27.2,11,0,-3.2
Greg Monroe,DET,23,81,29,52,33.2,16,6.3,13.1,48.6,0,0,0,3.3,4.8,68.9,2.9,6.7,9.6,3.5,2.9,1.3,0.7,2.3,35.8,37,1,-2.8
Gerald Henderson,CHA,25,68,15,53,31.4,15.5,5.6,12.6,44.7,0.5,1.5,33,3.8,4.6,82.4,0.8,2.9,3.7,2.6,1.6,1,0.5,2.2,26.7,2,0,-5.9
Chandler Parsons,HOU,24,76,42,34,36.3,15.5,6,12.4,48.6,2,5.2,38.5,1.5,2,72.9,1,4.3,5.3,3.5,1.9,1,0.4,1.9,29.5,8,0,2
Zach Randolph,MEM,31,76,51,25,34.3,15.4,6.2,13.5,46,0,0.3,8.7,3,3.9,75,4.1,7.2,11.2,1.4,2,0.8,0.4,2.4,32.7,45,0,3.9
O.J. Mayo,DAL,25,82,41,41,35.5,15.3,5.6,12.5,44.9,1.7,4.3,40.7,2.3,2.8,82,0.4,3.1,3.5,4.4,2.6,1.1,0.3,2.4,27.9,2,0,-1.3
Tyreke Evans,SAC,23,65,20,45,31,15.2,5.6,11.8,47.8,0.7,2,33.8,3.2,4.2,77.5,0.9,3.6,4.4,3.5,2,1.4,0.4,2,29.2,1,0,-3.3
Glen Davis,ORL,27,34,13,21,31.3,15.1,6.3,14.1,44.8,0,0.1,0,2.5,3.4,71.8,1.6,5.6,7.2,2.1,1.9,0.9,0.6,2.6,29.6,10,0,-0.8
Thaddeus Young,PHI,25,76,33,43,34.6,14.8,6.7,12.6,53.1,0,0.1,12.5,1.4,2.5,57.4,2.4,5.1,7.5,1.6,1.2,1.8,0.7,2.5,32.5,21,0,-0.4
Wesley Matthews,POR,26,69,28,41,34.8,14.8,5.1,11.7,43.6,2.4,6.2,39.8,2.2,2.7,79.7,0.5,2.3,2.8,2.5,1.6,1.3,0.3,2.5,25,1,0,-1.2
Kevin Garnett,BOS,37,68,36,32,29.7,14.8,6.2,12.5,49.6,0,0.2,12.5,2.3,3,78.6,1.1,6.7,7.8,2.3,1.6,1.1,0.9,2.3,32.2,19,0,1.6
Goran Dragic,PHX,27,77,25,52,33.5,14.7,5.2,11.8,44.3,1.1,3.6,31.9,3.2,4.2,74.8,0.8,2.3,3.1,7.4,2.8,1.6,0.3,2.8,32.6,19,0,-3.1
Jameer Nelson,ORL,31,56,17,39,35.3,14.7,5.5,13.9,39.2,2.2,6.3,34.1,1.6,1.8,87.3,0.4,3.3,3.7,7.4,2.8,1.3,0.1,2.9,31.6,14,0,-3
Dion Waiters,CLE,21,61,20,41,28.8,14.7,5.5,13.4,41.2,1,3.3,31,2.6,3.5,74.6,0.4,2.1,2.4,3,2,1,0.3,1.9,23.8,0,0,-2.5
Mike Conley,MEM,25,80,54,26,34.5,14.6,5.2,11.8,44,1.3,3.7,36.2,2.9,3.5,83,0.5,2.3,2.8,6.1,2.4,2.2,0.3,2.1,32.2,7,0,6.3
Jeff Teague,ATL,25,80,43,37,32.9,14.6,5.5,12.2,45.1,1.1,3.1,35.9,2.5,2.8,88.1,0.3,1.9,2.3,7.2,2.9,1.5,0.4,2.3,30.7,15,0,0.9
Paul Millsap,UTA,28,78,41,37,30.4,14.6,5.5,11.2,49,0.2,0.5,33.3,3.4,4.6,74.2,2.3,4.8,7.1,2.6,1.8,1.3,1,3,32.2,15,0,0.1
Ramon Sessions,CHA,27,61,13,48,27.1,14.4,4.5,11.1,40.8,0.5,1.8,30.8,4.8,5.7,83.9,0.4,2.3,2.8,3.8,1.7,0.8,0.1,1.5,24.3,0,0,-6.2
Nicolas Batum,POR,24,73,32,41,38.4,14.3,4.8,11.4,42.3,2.3,6.1,37.2,2.4,2.9,84.8,1.3,4.3,5.6,4.9,2.6,1.2,1.1,1.9,33.1,7,2,-1.5
Amar'e Stoudemire,NYK,30,29,16,13,23.5,14.2,5.3,9.2,57.7,0,0,0,3.6,4.5,80.8,2.1,2.9,5,0.4,1.7,0.3,0.7,3.1,22.4,0,0,0.9
George Hill,IND,27,76,46,30,34.5,14.2,5.1,11.5,44.3,1.7,4.6,36.8,2.3,2.8,81.7,0.6,3.1,3.7,4.7,1.5,1.1,0.3,1.8,28.3,3,0,5.5
Lou Williams,ATL,26,39,22,17,28.7,14.1,4.8,11.4,42.2,1.8,5,36.7,2.7,3.1,86.8,0.2,1.8,2.1,3.6,1.9,1.1,0.3,1.4,24.2,1,0,0.1
Gordon Hayward,UTA,23,72,37,35,29.2,14.1,4.7,10.7,43.5,1.4,3.4,41.5,3.4,4.1,82.7,0.7,2.4,3.1,3,1.7,0.8,0.5,1.7,24.6,0,0,1.5
Anderson Varejao,CLE,30,25,5,20,36,14.1,5.5,11.6,47.8,0,0.2,0,3.1,4.1,75.5,5.5,8.9,14.4,3.4,1.8,1.5,0.6,2.7,40.8,16,0,-3
JJ Redick,MIL,29,78,26,52,30.5,14.1,4.9,11.3,43.4,2.1,5.8,36.6,2.2,2.4,90,0.2,2,2.2,3.8,1.8,0.5,0.1,1.5,22.5,0,0,-1.2
Marc Gasol,MEM,28,80,55,25,35,14.1,5.4,10.9,49.4,0,0.2,7.1,3.4,4,84.8,2.3,5.5,7.8,4,2,1,1.7,3.2,35.6,18,0,5.4
Kevin Martin,OKC,30,77,57,20,27.7,14,4.5,10.1,45,2.1,4.8,42.6,2.8,3.2,89,0.4,1.9,2.3,1.4,1.3,0.9,0.1,1.8,20.6,0,0,5.7
Raymond Felton,NYK,29,68,47,21,34,13.9,5.5,13,42.7,1.4,3.8,36,1.5,1.9,78.9,0.8,2.1,2.9,5.5,2.3,1.4,0.2,1.9,28.1,3,0,4.1
Bradley Beal,WAS,20,56,21,35,31.2,13.9,5,12.3,41,1.6,4.2,38.6,2.2,2.8,78.6,0.8,3,3.8,2.4,1.6,0.9,0.5,2,24.7,3,0,-1.6
Isaiah Thomas,SAC,24,79,27,52,26.9,13.9,4.6,10.5,44,1.5,4.1,35.8,3.2,3.6,88.2,0.4,1.7,2,4,1.8,0.8,0,2.1,23.3,2,0,-1.8
Greivis Vasquez,NOH,26,78,26,52,34.4,13.9,5.6,13,43.3,1.1,3.1,34.2,1.6,2,80.5,0.6,3.8,4.3,9,3.2,0.8,0.1,2.4,32.2,25,1,-2.3
Rajon Rondo,BOS,27,38,18,20,37.4,13.7,5.9,12.2,48.4,0.3,1.3,24,1.6,2.4,64.5,1.1,4.4,5.6,11.1,3.9,1.8,0.2,2.5,39.4,20,5,-1.5
Pau Gasol,LAL,32,49,27,22,33.8,13.7,5.5,11.8,46.6,0.2,0.6,28.6,2.6,3.6,70.2,2.3,6.3,8.6,4.1,2.1,0.5,1.2,1.9,33.2,15,2,2
Anthony Davis,NOH,20,64,23,41,28.8,13.5,5.5,10.6,51.6,0,0.1,0,2.6,3.5,75.1,2.6,5.6,8.2,1,1.4,1.2,1.8,2.5,32.2,20,0,-2.4
Vince Carter,DAL,36,81,41,40,25.8,13.4,4.6,10.6,43.5,2,4.9,40.6,2.2,2.8,81.6,0.7,3.4,4.1,2.4,1.3,0.9,0.5,2.8,25,1,0,3
Jeremy Lin,HOU,24,82,45,37,32.2,13.4,4.8,10.9,44.1,1.1,3.1,33.9,2.6,3.4,78.5,0.4,2.6,3,6.1,2.9,1.6,0.4,2.5,29.1,9,0,1.6
Evan Turner,PHI,24,82,34,48,35.3,13.3,5.4,12.8,41.9,0.7,1.9,36.5,1.9,2.5,74,0.7,5.6,6.3,4.3,2.3,0.9,0.2,2.4,28.3,14,0,-2.6
Brandon Knight,DET,21,75,29,46,31.5,13.3,4.8,11.7,40.7,1.6,4.4,36.7,2.2,3,73.3,0.7,2.6,3.3,4,2.7,0.8,0.1,2.1,23.2,3,0,-1.6
Serge Ibaka,OKC,23,80,58,22,31.1,13.2,5.6,9.7,57.3,0.3,0.7,35.1,1.8,2.4,74.9,2.8,4.9,7.7,0.5,1.6,0.4,3,2.7,31.8,15,0,6.1
Ersan Ilyasova,MIL,26,73,34,39,27.6,13.2,5.1,11,46.2,1.3,2.9,44.4,1.7,2.2,79.6,2.1,5,7.1,1.6,1,0.9,0.5,2.5,27.4,18,0,0.2
Nate Robinson,CHI,29,82,45,37,25.4,13.1,4.9,11.2,43.3,1.7,4.2,40.5,1.6,2.1,79.9,0.4,1.9,2.2,4.4,1.8,1,0.1,2.5,24.1,3,0,0.4
Nikola Vucevic,ORL,22,77,19,58,33.2,13.1,6,11.5,51.9,0,0,0,1.1,1.6,68.3,3.5,8.4,11.9,1.9,1.8,0.8,1,2.8,33.8,46,0,-5
Wilson Chandler,DEN,26,43,33,10,25.1,13,4.9,10.6,46.2,1.2,2.9,41.3,2,2.6,79.3,1,4,5.1,1.3,1.4,1,0.3,2.8,23.7,0,0,4.1
Andre Iguodala,DEN,29,80,57,23,34.7,13,5,11,45.1,1.1,3.6,31.7,1.9,3.4,57.4,1,4.3,5.3,5.4,2.6,1.7,0.7,1.6,32,10,1,4.8
Jarrett Jack,GSW,29,79,47,32,29.7,12.9,4.9,10.8,45.2,1,2.6,40.4,2.1,2.5,84.3,0.3,2.8,3.1,5.6,2,0.8,0.1,1.7,25.7,8,0,1.1
Mo Williams,UTA,30,46,22,24,30.8,12.9,5,11.6,43,1.3,3.3,38.3,1.6,1.8,88.2,0.5,1.9,2.4,6.2,2.7,1,0.2,2.3,25.9,3,0,-1.4
Jeff Green,BOS,26,81,41,40,27.8,12.8,4.6,10,46.7,0.9,2.2,38.5,2.6,3.3,80.8,0.7,3.2,3.9,1.6,1.6,0.7,0.8,2.2,22.8,1,0,0.1
Luis Scola,PHX,33,82,25,57,26.6,12.8,5.3,11.2,47.2,0,0.2,18.8,2.2,2.8,78.7,1.9,4.7,6.6,2.2,1.5,0.8,0.4,3.1,26.2,15,0,-2.6
JJ Hickson,POR,24,80,33,47,29,12.7,5.2,9.3,56.2,0,0,0,2.3,3.4,67.9,3.3,7,10.4,1.1,1.8,0.6,0.6,2,28.7,40,0,-3.3
Marcus Thornton,SAC,26,72,26,46,24,12.7,4.6,10.8,42.9,2,5.3,37.2,1.5,1.8,88.1,0.7,1.8,2.5,1.3,0.9,0.8,0.1,1.5,19.4,0,0,-4
Steve Nash,LAL,39,50,26,24,32.5,12.7,4.7,9.5,49.7,1.1,2.6,43.8,2.1,2.3,92.2,0.5,2.3,2.8,6.7,2.5,0.6,0.1,1.4,25.7,8,0,0.7
Andrea Bargnani,TOR,27,35,10,25,28.6,12.7,4.9,12.2,39.9,1.1,3.5,30.9,1.9,2.2,84.4,0.7,2.9,3.7,1.1,1.5,0.6,0.7,1.8,20.9,0,0,-3.2
Nene,WAS,30,61,26,35,27.2,12.6,4.7,9.7,48,0,0,0,3.2,4.4,72.9,1.7,5,6.7,2.9,2.3,0.9,0.6,2.8,27.2,7,0,1.5
